model,soc,soh,battery_temp,battery_capacity_kwh,model_cluster
i5 xdrive40 touring (my25),70.26090276061318,96.9330765203916,30.13624230288805,81.2,1
i5 xdrive40 touring (my25),70.26090276061318,96.93283393795971,31.127245558371747,81.2,1
i5 xdrive40 touring (my25),70.26090276061318,96.93260231406909,29.976960309254167,81.2,1
mustang mach-e er awd (my25),59.884042857873055,96.93212116441109,37.34978518121685,88.0,2
emeya r,49.31307629244934,96.93162176749291,38.708845513246,98.9,3
emeya r,49.31307629244934,96.93138432709672,28.744537870344963,98.9,3
emeya r,49.31307629244934,96.93114943288909,30.51775615747243,98.9,3
emeya r,49.31307629244934,96.93091143252995,31.73494698661508,98.9,3
emeya r,49.31307629244934,96.9306636785893,28.916834520280787,98.9,3
emeya r,49.31307629244934,96.93041039203986,31.06703137095738,98.9,3
emeya r,49.31307629244934,96.93017971397964,28.10542854434871,98.9,3
emeya r,49.31307629244934,96.92992804163988,26.204800482730658,98.9,3
emeya r,49.31307629244934,96.92969041530368,30.457182368216305,98.9,3
emeya r,49.31307629244934,96.9294582103,29.0748724229906,98.9,3
ev6 gt,38.34650989540865,96.9289719094831,35.337784324519795,80.0,0
ev6 gt,27.55474361261999,96.92848682125474,38.88425196549394,80.0,0
ev6 gt,27.55474361261999,96.92823823178496,32.04769737090865,80.0,0
ev6 gt,27.55474361261999,96.92800479126257,28.8108889917512,80.0,0
ev6 gt,27.55474361261999,96.92775127396148,27.41732821951168,80.0,0
ev6 gt,27.55474361261999,96.92751666839644,29.59271922970469,80.0,0
ev6 gt,27.55474361261999,96.92728012948253,26.43082666754655,80.0,0
ev6 gt,27.55474361261999,96.92703844249932,31.73835885793104,80.0,0
ev6 gt,27.55474361261999,96.92678528485956,31.67713617207904,80.0,0
ev6 gt,27.55474361261999,96.9265552849469,26.620100205030298,80.0,0
ev6 gt,27.55474361261999,96.92631761292942,32.13489282168782,80.0,0
ev6 gt,27.55474361261999,96.92607392655604,31.518447340718843,80.0,0
ev6 gt,27.55474361261999,96.92583897674758,30.098706302382578,80.0,0
3 long range performance,80.0,96.92516372219536,36.29756116492463,107.0,4
i5 xdrive40 touring (my25),69.59871287468208,96.92469536838878,39.15644320650383,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.92446545075828,29.4162121658011,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.9242320619584,32.42446402485377,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.92398828560754,27.130786176171277,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.92374190278016,28.51847112919875,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.923496093577,28.952698605467617,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.92324579386712,28.14449802198908,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.92301142946565,29.046027384763008,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.92276931849482,27.946730910466904,81.2,1
i5 xdrive40 touring (my25),69.59871287468208,96.92253044694066,31.689118963418736,81.2,1
mustang mach-e er awd (my25),57.84532742529025,96.92206924952492,38.40302607666782,88.0,2
emeya r,46.20643704438616,96.9215902990575,39.80696693705936,98.9,3
emeya r,46.20643704438616,96.92133754541985,25.109847377869823,98.9,3
emeya r,46.20643704438616,96.9210881678082,30.79841761179197,98.9,3
emeya r,46.20643704438616,96.92084914112624,31.03100169971041,98.9,3
emeya r,46.20643704438616,96.9206151666212,29.61606430414645,98.9,3
emeya r,46.20643704438616,96.92036341881294,28.312158533446045,98.9,3
emeya r,46.20643704438616,96.9201316643896,32.36307755622951,98.9,3
emeya r,46.20643704438616,96.91989549693876,28.582992122706663,98.9,3
emeya r,46.20643704438616,96.9196586735556,27.15717398053196,98.9,3
emeya r,46.20643704438616,96.91941800767805,28.0455257208296,98.9,3
emeya r,46.20643704438616,96.91916608145344,32.743565261134115,98.9,3
emeya r,46.20643704438616,96.91891454987145,29.45379173278773,98.9,3
ev6 gt,35.92018383209742,96.91843675654096,38.96481569566272,80.0,0
ev6 gt,24.601978981014668,96.91795847201558,40.53672023858972,80.0,0
ev6 gt,24.601978981014668,96.91772418243882,32.30555275260999,80.0,0
ev6 gt,24.601978981014668,96.91748576488988,28.745484619988385,80.0,0
ev6 gt,24.601978981014668,96.91723221233671,30.817099842514324,80.0,0
ev6 gt,24.601978981014668,96.91698194361408,31.73704402696445,80.0,0
ev6 gt,24.601978981014668,96.91674565710336,32.36421699475372,80.0,0
ev6 gt,24.601978981014668,96.91649186082408,31.9646873979817,80.0,0
ev6 gt,24.601978981014668,96.9162599739642,30.8640854818056,80.0,0
ev6 gt,24.601978981014668,96.91601510279789,30.529753506029948,80.0,0
ev6 gt,24.601978981014668,96.91576477600256,33.02045016583325,80.0,0
3 long range performance,80.0,96.91506260631746,41.24674240690025,107.0,4
i5 xdrive40 touring (my25),69.7712764447546,96.91459632101017,37.59170139643904,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91434966503596,27.79028201590835,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91411640050862,32.375495782699105,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91388487117804,28.238228770969968,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91363446698053,28.963622905879824,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91338603439829,30.443939770589537,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91314672183366,30.12743566618051,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91289489788817,28.90157190280997,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91266257163072,32.820588810798945,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91242311501854,31.07263931706426,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91219226681888,26.3465861981307,81.2,1
i5 xdrive40 touring (my25),69.7712764447546,96.91194668093742,26.822495695382766,81.2,1
mustang mach-e er awd (my25),59.58830142201289,96.91145172581508,35.258223612256614,88.0,2
emeya r,48.69749802794207,96.9109814171998,38.9566083477449,98.9,3
emeya r,48.69749802794207,96.91073678537556,27.14858529561661,98.9,3
emeya r,48.69749802794207,96.910495453494,29.00581308612345,98.9,3
emeya r,48.69749802794207,96.91024625619904,29.65022872025889,98.9,3
emeya r,48.69749802794207,96.9100104114656,30.1640677495156,98.9,3
emeya r,48.69749802794207,96.90977674483004,30.89517079866271,98.9,3
emeya r,48.69749802794207,96.90952484909502,32.254096368141404,98.9,3
emeya r,48.69749802794207,96.90928532636384,28.7904998902212,98.9,3
emeya r,48.69749802794207,96.90904918090128,32.02022220844223,98.9,3
emeya r,48.69749802794207,96.90880763706706,28.18039141122275,98.9,3
emeya r,38.77676926718432,96.9083473498148,38.77341532447503,98.9,3
ev6 gt,27.70362401230514,96.90787723558056,41.75544028657367,80.0,0
ev6 gt,27.70362401230514,96.90763971039073,28.15603852613428,80.0,0
ev6 gt,27.70362401230514,96.90738617141102,29.38871451624714,80.0,0
ev6 gt,27.70362401230514,96.90715554069892,27.94694869980569,80.0,0
ev6 gt,27.70362401230514,96.90691972279596,26.0605747420146,80.0,0
ev6 gt,27.70362401230514,96.90668278142456,29.394313166786883,80.0,0
ev6 gt,27.70362401230514,96.90643979162992,27.34927599091588,80.0,0
ev6 gt,27.70362401230514,96.90619219114645,30.26317637480392,80.0,0
ev6 gt,27.70362401230514,96.90596050618332,28.2790688160471,80.0,0
ev6 gt,27.70362401230514,96.90571420785632,29.453781741323837,80.0,0
ev6 gt,27.70362401230514,96.90547416370076,29.22666749220285,80.0,0
ev6 gt,27.70362401230514,96.90522739681502,29.538480793235564,80.0,0
3 long range performance,80.0,96.90452775942116,38.06471191383232,107.0,4
i5 xdrive40 touring (my25),68.61611856189276,96.90406351267634,39.73378067870456,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.90382508520376,29.94085845100435,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.90357732553711,26.77125468120966,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.9033274561827,29.60533845133992,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.9030773389372,31.61284314261228,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.90282915771029,30.25661612557053,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.90257901527448,30.760162248896496,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.90234100169496,29.77560869181743,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.90209282993342,29.941426676741788,81.2,1
i5 xdrive40 touring (my25),68.61611856189276,96.9018469761297,34.3278886631839,81.2,1
mustang mach-e er awd (my25),58.01165850541646,96.90136960991848,39.0918651797669,88.0,2
emeya r,48.05675446953887,96.90089299387613,41.74062474772629,98.9,3
emeya r,48.05675446953887,96.9006420410632,27.023254928421256,98.9,3
emeya r,48.05675446953887,96.90038930506437,25.733222765812776,98.9,3
emeya r,48.05675446953887,96.9001439236294,27.968095664381423,98.9,3
emeya r,48.05675446953887,96.89989042815093,28.07455615809376,98.9,3
emeya r,48.05675446953887,96.89964246139964,29.237982080079004,98.9,3
emeya r,48.05675446953887,96.89939379493212,31.055752427205512,98.9,3
emeya r,48.05675446953887,96.89915210101942,31.87599885948548,98.9,3
emeya r,48.05675446953887,96.89890527164536,31.88189598093857,98.9,3
emeya r,48.05675446953887,96.89867302446532,29.667048176326404,98.9,3
emeya r,48.05675446953887,96.89842243829769,26.609188878053423,98.9,3
emeya r,48.05675446953887,96.89818122136828,27.269810160539976,98.9,3
emeya r,48.05675446953887,96.89794509690776,29.630791094728405,98.9,3
emeya r,48.05675446953887,96.89770719480518,29.33910459571248,98.9,3
emeya r,48.05675446953887,96.8974618211802,34.510284970871666,98.9,3
emeya r,48.05675446953887,96.89721117630032,26.5580380528036,98.9,3
ev6 gt,38.05186548408763,96.89671327651926,39.209280627748576,80.0,0
ev6 gt,27.17828306471488,96.8962406806231,39.47567607239553,80.0,0
ev6 gt,27.17828306471488,96.89600362127123,31.02341754668677,80.0,0
ev6 gt,27.17828306471488,96.89576457118363,30.663041715842027,80.0,0
ev6 gt,27.17828306471488,96.89552008696086,30.80800038128462,80.0,0
3 long range performance,80.0,96.89481328955138,36.53169056806256,107.0,4
i5 xdrive40 touring (my25),69.63180415787457,96.8943081875698,36.09727639123293,81.2,1
mustang mach-e er awd (my25),59.58022202821091,96.89381625188416,37.43477396911381,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89357342573624,28.055610467042715,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.8933429524148,29.447233083777427,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.8931004293001,32.68159921007472,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89285509347545,35.632040817245496,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89261729831809,30.727777912568683,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89236795079093,32.503884397642935,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.8921200606446,30.861085691750556,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89188157872528,29.803332737861545,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89163757579271,29.37860424825275,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89138828341086,29.15321948691553,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.8911549490348,32.56188959375783,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89092463957864,29.10773566625681,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89069460613578,30.278634183080527,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.89046405318582,29.910528219141508,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.8902159489822,33.72173356103025,88.0,2
mustang mach-e er awd (my25),59.58022202821091,96.88996954633336,28.723437381132527,88.0,2
emeya r,47.89872204666727,96.88949664861072,38.58281601157044,98.9,3
ev6 gt,36.22922413809503,96.88899993331064,37.39856906457239,80.0,0
ev6 gt,36.22922413809503,96.88875578621658,30.925884208709004,80.0,0
ev6 gt,36.22922413809503,96.8885207070096,28.581980474573427,80.0,0
ev6 gt,36.22922413809503,96.88827028898226,28.510680834074744,80.0,0
ev6 gt,25.928646497465632,96.8877867265862,37.68413817348544,80.0,0
3 long range performance,80.0,96.88712572313491,35.56009921668838,107.0,4
i5 xdrive40 touring (my25),69.49377823794659,96.88663014200272,37.18400450032924,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.8863819154782,31.021632035923417,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88613572811428,32.61044358653271,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88589137859326,26.116549153102596,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88565016853806,28.482286020123105,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.8854171232852,29.24902464146232,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88516637437108,30.469589026113336,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88492973371903,26.856196235076112,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88467796925752,28.82874783034317,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.8844408768574,29.156180487398917,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.8841958754006,29.843976278291063,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88396599726634,27.21088862110185,81.2,1
i5 xdrive40 touring (my25),69.49377823794659,96.88372848574195,27.711996074537403,81.2,1
mustang mach-e er awd (my25),59.74139810239878,96.88325525785388,40.79573573738959,88.0,2
emeya r,48.2049103217842,96.882779452557,38.21203132304042,98.9,3
emeya r,48.2049103217842,96.88253046797544,25.639489744675927,98.9,3
emeya r,48.2049103217842,96.8822835233724,25.160776938821137,98.9,3
emeya r,48.2049103217842,96.88204215624648,28.537051961626343,98.9,3
emeya r,48.2049103217842,96.88179563649,33.290597343482666,98.9,3
emeya r,48.2049103217842,96.88154434360638,30.98636473508982,98.9,3
emeya r,48.2049103217842,96.88129425701344,32.2829838523452,98.9,3
emeya r,48.2049103217842,96.88105844733448,30.297048627675256,98.9,3
emeya r,48.2049103217842,96.88080559660446,28.425867120718376,98.9,3
emeya r,48.2049103217842,96.8805519135007,25.924101312953617,98.9,3
ev6 gt,37.85844252480187,96.88008732073388,38.15467690659638,80.0,0
ev6 gt,28.16719380114253,96.87958520670344,36.618062805560285,80.0,0
ev6 gt,28.16719380114253,96.8793357612546,30.743710827625303,80.0,0
ev6 gt,28.16719380114253,96.879105184961,31.546995532144848,80.0,0
ev6 gt,28.16719380114253,96.87887202826973,28.584125062018543,80.0,0
ev6 gt,28.16719380114253,96.87862207696784,27.95228356534068,80.0,0
ev6 gt,28.16719380114253,96.87838016544087,32.691277643182474,80.0,0
ev6 gt,28.16719380114253,96.87813088976056,29.36344427592283,80.0,0
ev6 gt,28.16719380114253,96.877883277839,30.002874819722127,80.0,0
ev6 gt,28.16719380114253,96.87762937299402,32.04410634759056,80.0,0
ev6 gt,28.16719380114253,96.87738805232296,30.09845777981568,80.0,0
ev6 gt,28.16719380114253,96.87715598593113,31.69256695512599,80.0,0
ev6 gt,28.16719380114253,96.87690252479288,30.56833160819816,80.0,0
3 long range performance,80.0,96.8762151333362,38.29068698512511,107.0,4
i5 xdrive40 touring (my25),68.34540861639374,96.8757160296872,40.63805559118816,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.875469623536,27.835943130035417,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.87523209456104,31.547151528718075,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.87498283119938,28.39526918013696,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.8747385326406,30.92318333692029,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.8745079637153,27.31833429362472,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.87426863223789,28.30536640636937,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.8740327756614,31.03202845922605,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.87380233735948,31.02831945990033,81.2,1
i5 xdrive40 touring (my25),68.34540861639374,96.8735626319132,28.59924203329753,81.2,1
mustang mach-e er awd (my25),58.70362628796183,96.87306153239078,41.16012543131948,88.0,2
emeya r,48.20100553678072,96.87258675175666,39.883690173714,98.9,3
emeya r,48.20100553678072,96.87233625491116,29.68724473169427,98.9,3
emeya r,48.20100553678072,96.87209105143369,31.768347448746617,98.9,3
emeya r,48.20100553678072,96.87184273678255,30.4249198544694,98.9,3
emeya r,48.20100553678072,96.87159221587684,30.38077222742782,98.9,3
emeya r,48.20100553678072,96.8713486048328,29.60454536178954,98.9,3
emeya r,48.20100553678072,96.87111680274568,31.133608519358937,98.9,3
emeya r,48.20100553678072,96.87086493434455,31.26111589088832,98.9,3
emeya r,48.20100553678072,96.87063174425104,29.291386357426475,98.9,3
emeya r,48.20100553678072,96.87038138356854,33.60420681624689,98.9,3
emeya r,48.20100553678072,96.87014650004788,30.344832877952523,98.9,3
emeya r,48.20100553678072,96.86991518692938,30.51887488712904,98.9,3
ev6 gt,38.22143793091112,96.86942297361612,39.41172734464439,80.0,0
ev6 gt,28.05833870629031,96.86895825354884,38.34820795759372,80.0,0
ev6 gt,28.05833870629031,96.86871551580346,28.68774337954022,80.0,0
ev6 gt,28.05833870629031,96.86847441705604,31.33961917754249,80.0,0
ev6 gt,28.05833870629031,96.86823922898463,31.27495497115014,80.0,0
ev6 gt,28.05833870629031,96.8679974270131,29.961777701292498,80.0,0
ev6 gt,28.05833870629031,96.86775056379648,29.3329876542666,80.0,0
ev6 gt,28.05833870629031,96.86751316470604,28.063542935311,80.0,0
ev6 gt,28.05833870629031,96.86726164084338,30.16270598315431,80.0,0
ev6 gt,28.05833870629031,96.86702033306558,34.026298082781395,80.0,0
ev6 gt,28.05833870629031,96.86677049443352,28.39016868392784,80.0,0
3 long range performance,80.0,96.8661024100042,37.460826088398505,107.0,4
i5 xdrive40 touring (my25),69.11831122464596,96.86561567345944,37.66624099157591,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86537782342778,29.85696842056105,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86513831278056,30.51823733528457,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86490465177798,24.64743166704352,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.8646521251795,29.33385055697132,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86441795986984,30.174616400565224,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86416869491416,28.777840126928275,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86393876210418,25.729498557566288,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86369388483834,32.14662183891009,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86346011714436,25.879152424999862,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86322845851586,33.52163970640572,81.2,1
i5 xdrive40 touring (my25),69.11831122464596,96.86299861546487,30.55224000382877,81.2,1
mustang mach-e er awd (my25),57.694322106895584,96.86253217734524,38.45890828929189,88.0,2
emeya r,47.20628676956672,96.86204103463558,40.36465872356512,98.9,3
emeya r,47.20628676956672,96.86181009168725,30.421963947703325,98.9,3
emeya r,47.20628676956672,96.86156774804876,29.291199966288577,98.9,3
emeya r,47.20628676956672,96.8613215237498,29.89291376557937,98.9,3
emeya r,47.20628676956672,96.8610882355655,26.770326463982165,98.9,3
emeya r,47.20628676956672,96.86084621898756,28.00394859144848,98.9,3
emeya r,47.20628676956672,96.86060582160498,33.56183986661397,98.9,3
emeya r,47.20628676956672,96.86035782217397,30.50165261752016,98.9,3
emeya r,47.20628676956672,96.86012729285912,29.799308885952115,98.9,3
emeya r,47.20628676956672,96.85988787340948,29.022414997626505,98.9,3
ev6 gt,37.21050766496809,96.85938847969298,37.26935037587037,80.0,0
ev6 gt,26.37486618687201,96.8589086099599,40.69484776849062,80.0,0
ev6 gt,26.37486618687201,96.8586570080468,28.60828059035737,80.0,0
ev6 gt,26.37486618687201,96.85840826335898,32.824799949348936,80.0,0
ev6 gt,26.37486618687201,96.85817372097176,30.60121537710002,80.0,0
ev6 gt,26.37486618687201,96.85792230258345,33.681617596498626,80.0,0
ev6 gt,26.37486618687201,96.8576826003756,30.87072308959237,80.0,0
ev6 gt,26.37486618687201,96.85743896246328,32.24893691433106,80.0,0
ev6 gt,26.37486618687201,96.85718966887504,29.640885948970915,80.0,0
ev6 gt,26.37486618687201,96.8569582969235,32.70217445036501,80.0,0
ev6 gt,26.37486618687201,96.85671148822873,29.067702066472656,80.0,0
ev6 gt,26.37486618687201,96.8564713212534,28.43995812970578,80.0,0
ev6 gt,26.37486618687201,96.8562298999961,30.60584103800072,80.0,0
3 long range performance,80.0,96.85556775678413,39.56986932984594,107.0,4
i5 xdrive40 touring (my25),68.50220469561495,96.855079257796,38.45486942979183,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.85484596339724,29.33755307155332,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.85461045574348,30.972054081220765,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.8543713368314,30.49553858937682,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.8541406534988,29.013927185330378,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.85389099848167,33.91802710975115,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.85365373304973,33.397287724994136,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.85341223288714,30.643984787418116,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.853165495292,28.217456271016097,81.2,1
i5 xdrive40 touring (my25),68.50220469561495,96.85292622018903,32.96334440441463,81.2,1
mustang mach-e er awd (my25),57.04577646897818,96.85243504377148,37.28218911507152,88.0,2
emeya r,47.293799537963736,96.85196453680524,40.73470909046216,98.9,3
emeya r,47.293799537963736,96.85172285450416,31.60812764595241,98.9,3
emeya r,47.293799537963736,96.85149165936838,32.27640151233939,98.9,3
emeya r,47.293799537963736,96.85123914409417,28.40558779572426,98.9,3
emeya r,47.293799537963736,96.8510028066385,29.415941917586547,98.9,3
emeya r,47.293799537963736,96.85076888388892,29.808961785385357,98.9,3
emeya r,47.293799537963736,96.85053721886688,25.355829421554265,98.9,3
emeya r,47.293799537963736,96.85030706630326,31.068581895128364,98.9,3
emeya r,47.293799537963736,96.85006447616426,29.62580540265607,98.9,3
emeya r,47.293799537963736,96.84982705345186,28.92208018329795,98.9,3
emeya r,47.293799537963736,96.84959115060217,26.844803161812862,98.9,3
emeya r,47.293799537963736,96.84934222433748,31.06809413468952,98.9,3
emeya r,47.293799537963736,96.84910071693486,30.30345219586825,98.9,3
emeya r,47.293799537963736,96.84885418683828,28.18457769218669,98.9,3
emeya r,47.293799537963736,96.8486183155173,26.995932821357496,98.9,3
emeya r,47.293799537963736,96.84838087421532,28.723472113836053,98.9,3
ev6 gt,37.559931332212464,96.84788293552822,35.89245612924176,80.0,0
ev6 gt,26.43086367383801,96.8474212134387,38.66608473980844,80.0,0
ev6 gt,26.43086367383801,96.84718119493682,29.509105462523287,80.0,0
ev6 gt,26.43086367383801,96.8469372269304,30.491420801450225,80.0,0
ev6 gt,26.43086367383801,96.84669323967653,27.50756941766758,80.0,0
3 long range performance,80.0,96.8459887848653,36.65763691097818,107.0,4
i5 xdrive40 touring (my25),69.69459004709265,96.8454910272155,34.56724810160244,81.2,1
mustang mach-e er awd (my25),59.22960053401757,96.84501093014843,38.52241028617773,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84475864480464,29.42649898600905,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84451016608172,33.192647929451184,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84425985425295,30.70032273715953,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.8440129867085,27.467880774396377,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84376495742995,30.40756119336024,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84351600161426,30.41239687540505,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84327237212648,32.7648295526113,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84302798285916,28.63094469007179,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84278463401664,32.756042569056774,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84253876149413,27.45001366144308,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84228605879936,28.38624418545617,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84204774000162,28.61401046985143,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84181463155817,27.12090793834441,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84156086671138,31.022150287385653,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.8413088515313,31.60314342153378,88.0,2
mustang mach-e er awd (my25),59.22960053401757,96.84107541097796,29.323677702664995,88.0,2
emeya r,48.245657713243965,96.84058706271966,38.16684424348933,98.9,3
ev6 gt,37.52206581228226,96.84011463138228,39.7123704722537,80.0,0
ev6 gt,37.52206581228226,96.83987992096093,29.548311886689543,80.0,0
ev6 gt,37.52206581228226,96.83963218932053,32.68180639898896,80.0,0
ev6 gt,37.52206581228226,96.83939361314016,31.04490053398209,80.0,0
ev6 gt,26.931952744249003,96.83889652580103,40.11988560175832,80.0,0
3 long range performance,80.0,96.8381954488584,39.66501100956364,107.0,4
i5 xdrive40 touring (my25),69.86412768409764,96.8377199040099,37.89591754583802,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83748809492542,29.836701659068783,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83725047881688,32.83018184562827,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83701133868249,30.525877043476733,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83677536017782,29.357025425936087,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.8365262041143,27.798117904580227,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83627553171776,28.39258686633743,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83602201286608,26.56077667467462,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83578553376928,32.63544743857964,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83554883361316,29.41123670241133,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83529838244272,31.590075215623344,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.83504917933288,31.759254826312784,81.2,1
i5 xdrive40 touring (my25),69.86412768409764,96.8348081527712,31.517794394964284,81.2,1
mustang mach-e er awd (my25),59.52232505211536,96.83430840884672,38.3760006073679,88.0,2
emeya r,48.75919212764856,96.83380266635024,40.103091956537135,98.9,3
emeya r,48.75919212764856,96.83356428990804,33.12372079593692,98.9,3
emeya r,48.75919212764856,96.83331695790362,31.368432256202738,98.9,3
emeya r,48.75919212764856,96.83306512636074,31.83732690529704,98.9,3
emeya r,48.75919212764856,96.83283197952623,32.78664660571342,98.9,3
emeya r,48.75919212764856,96.83259160539085,30.781508145966143,98.9,3
emeya r,48.75919212764856,96.83233933789296,29.31501038150484,98.9,3
emeya r,48.75919212764856,96.8321068087108,31.921312866084406,98.9,3
emeya r,48.75919212764856,96.83186809787652,32.27143899029743,98.9,3
emeya r,48.75919212764856,96.83162543436468,29.89124640424626,98.9,3
emeya r,38.91807810268329,96.83112441347068,37.24524543840778,98.9,3
ev6 gt,28.832207164403965,96.83063464576156,40.50775450175129,80.0,0
ev6 gt,28.832207164403965,96.83040307213136,27.076257855728507,80.0,0
ev6 gt,28.832207164403965,96.8301701173688,31.683741872240063,80.0,0
ev6 gt,28.832207164403965,96.82992985161818,29.54166592536688,80.0,0
ev6 gt,28.832207164403965,96.8296994723556,28.513743521766568,80.0,0
