model,soc,soh,battery_temp,battery_capacity_kwh,model_cluster
i5 xdrive40 touring (my25),68.43922804,98.96535889,33.40518769,81.2,1
i5 xdrive40 touring (my25),68.43922804,98.96511874,26.98048044,81.2,1
mustang mach-e er awd (my25),56.93949738,98.96463677,31.15625277,88.0,2
emeya r,45.47990475,98.9641722,34.86283821,98.9,3
emeya r,45.47990475,98.96391849,25.08527477,98.9,3
emeya r,45.47990475,98.96368626,27.97670564,98.9,3
emeya r,45.47990475,98.96343794,29.17160922,98.9,3
emeya r,45.47990475,98.96320293,30.67186728,98.9,3
emeya r,45.47990475,98.96296,27.48382826,98.9,3
emeya r,45.47990475,98.96271138,30.73500855,98.9,3
emeya r,45.47990475,98.96247729,27.27295002,98.9,3
emeya r,45.47990475,98.96222745,30.82260932,98.9,3
emeya r,45.47990475,98.96199046,29.7694147,98.9,3
ev6 gt,34.72613431,98.96151618,36.06464908,80.0,0
ev6 gt,24.93066369,98.96105578,29.14416555,80.0,0
ev6 gt,24.93066369,98.96082438,30.58972925,80.0,0
ev6 gt,24.93066369,98.96057361,29.9780424,80.0,0
ev6 gt,24.93066369,98.96032894,28.86439532,80.0,0
ev6 gt,24.93066369,98.96008712,31.10053283,80.0,0
ev6 gt,24.93066369,98.9598473,29.44355767,80.0,0
ev6 gt,24.93066369,98.95960145,31.29072941,80.0,0
ev6 gt,24.93066369,98.95935093,29.67578654,80.0,0
ev6 gt,24.93066369,98.95909972,29.30693103,80.0,0
ev6 gt,24.93066369,98.95884573,31.1431087,80.0,0
ev6 gt,24.93066369,98.95860395,26.57474621,80.0,0
ev6 gt,24.93066369,98.95836888,31.32031937,80.0,0
3 long range performance,80.0,98.95768358,28.36219827,107.0,4
i5 xdrive40 touring (my25),69.77592029,98.95718402,32.39280462,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.9569463,28.46378074,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95671397,29.37478725,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95646546,27.88470848,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95621939,28.99460173,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95598264,31.4448777,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95573284,28.78833175,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95548152,30.51202542,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95525018,29.66530202,81.2,1
i5 xdrive40 touring (my25),69.77592029,98.95500912,27.59373454,81.2,1
mustang mach-e er awd (my25),58.17028968,98.95452885,32.07535647,88.0,2
emeya r,46.74748776,98.95406866,33.88722057,98.9,3
emeya r,46.74748776,98.95382506,30.54506793,98.9,3
emeya r,46.74748776,98.95359121,30.77431369,98.9,3
emeya r,46.74748776,98.95335312,27.92660026,98.9,3
emeya r,46.74748776,98.95311855,33.04824802,98.9,3
emeya r,46.74748776,98.95287391,29.59346099,98.9,3
emeya r,46.74748776,98.95263444,28.9035568,98.9,3
emeya r,46.74748776,98.95238585,30.57383905,98.9,3
emeya r,46.74748776,98.95213299,28.3112406,98.9,3
emeya r,46.74748776,98.95189157,35.44103968,98.9,3
emeya r,46.74748776,98.95164041,30.08068134,98.9,3
emeya r,46.74748776,98.95139267,29.77140084,98.9,3
emeya r,46.74748776,98.95115309,32.64274987,98.9,3
emeya r,46.74748776,98.95090696,28.55477961,98.9,3
emeya r,46.74748776,98.95066126,30.59384805,98.9,3
emeya r,46.74748776,98.95041163,29.91121289,98.9,3
ev6 gt,36.60701238,98.94994182,33.5558053,80.0,0
ev6 gt,26.22697149,98.94944886,33.67627201,80.0,0
ev6 gt,26.22697149,98.94920187,32.7042573,80.0,0
ev6 gt,26.22697149,98.94896485,29.61118953,80.0,0
ev6 gt,26.22697149,98.94871683,30.22782431,80.0,0
3 long range performance,80.0,98.94802563,31.02496697,107.0,4
i5 xdrive40 touring (my25),68.9250199,98.94756406,33.26001322,81.2,1
mustang mach-e er awd (my25),57.1840275,98.94710331,32.33890603,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94686247,32.8294397,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94661804,31.18292561,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94638779,34.59105945,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94613712,28.90629691,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94589389,33.18742213,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94566253,27.5227036,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94541702,29.62694157,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94517464,31.5903879,88.0,2
mustang mach-e er awd (my25),57.1840275,98.9449287,30.90285772,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94468305,27.77091878,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94443504,30.08422107,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94418851,33.53875251,88.0,2
mustang mach-e er awd (my25),57.1840275,98.9439472,30.23061331,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94369722,31.00895024,88.0,2
mustang mach-e er awd (my25),57.1840275,98.94345018,26.17061912,88.0,2
mustang mach-e er awd (my25),57.1840275,98.9432116,29.18464727,88.0,2
emeya r,47.21727206,98.94274285,38.43332745,98.9,3
ev6 gt,35.57404373,98.94225436,35.81961912,80.0,0
ev6 gt,35.57404373,98.94200423,33.57412521,80.0,0
ev6 gt,35.57404373,98.94175355,31.24798212,80.0,0
ev6 gt,35.57404373,98.94151571,31.00928709,80.0,0
ev6 gt,24.42903692,98.94105513,32.8483402,80.0,0
3 long range performance,80.0,98.94036871,35.45958754,107.0,4
i5 xdrive40 touring (my25),68.75443226,98.93986377,34.86801848,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93961912,30.30494924,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93938875,31.02819918,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93915591,32.23041799,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93891959,28.41473189,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93868065,26.5446766,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.9384471,33.28929735,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93821076,36.19567518,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93797992,28.88237344,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93773823,28.86778194,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93749709,29.51597022,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.9372639,28.44537742,81.2,1
i5 xdrive40 touring (my25),68.75443226,98.93702682,29.82875014,81.2,1
mustang mach-e er awd (my25),58.92701321,98.93653941,32.85066647,88.0,2
emeya r,47.93731956,98.93606123,32.46197495,98.9,3
emeya r,47.93731956,98.93581008,27.55182404,98.9,3
emeya r,47.93731956,98.93557048,30.02410055,98.9,3
emeya r,47.93731956,98.93531824,27.24273953,98.9,3
emeya r,47.93731956,98.93508572,30.35735386,98.9,3
emeya r,47.93731956,98.93485254,30.59381737,98.9,3
emeya r,47.93731956,98.93460521,29.73712847,98.9,3
emeya r,47.93731956,98.93435361,30.51662497,98.9,3
emeya r,47.93731956,98.93410414,29.07939653,98.9,3
emeya r,47.93731956,98.93386061,29.61637578,98.9,3
ev6 gt,37.91084059,98.93339169,33.6743931,80.0,0
ev6 gt,27.6221493,98.93292241,32.82307233,80.0,0
ev6 gt,27.6221493,98.9326748,27.50780969,80.0,0
ev6 gt,27.6221493,98.93242323,30.15263844,80.0,0
ev6 gt,27.6221493,98.93217869,30.11975738,80.0,0
ev6 gt,27.6221493,98.93194658,34.13847318,80.0,0
ev6 gt,27.6221493,98.93169381,28.69371691,80.0,0
ev6 gt,27.6221493,98.93144611,32.30817994,80.0,0
ev6 gt,27.6221493,98.93121459,31.5546905,80.0,0
ev6 gt,27.6221493,98.93096639,31.45421555,80.0,0
ev6 gt,27.6221493,98.93071924,31.64433013,80.0,0
ev6 gt,27.6221493,98.93048864,31.77895272,80.0,0
ev6 gt,27.6221493,98.93024222,28.65770107,80.0,0
3 long range performance,80.0,98.92954683,26.46674777,107.0,4
i5 xdrive40 touring (my25),69.24796731,98.92906246,34.71690062,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.9288257,30.36661142,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.92859186,31.36010617,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.92835241,30.34008222,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.92810589,28.3892055,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.92787072,28.89141861,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.92763281,31.21955431,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.9273872,29.13695071,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.92713735,32.45857878,81.2,1
i5 xdrive40 touring (my25),69.24796731,98.92688908,30.67078178,81.2,1
mustang mach-e er awd (my25),58.56607176,98.92639117,33.66375822,88.0,2
emeya r,48.52372691,98.92590343,35.25445078,98.9,3
emeya r,48.52372691,98.92566571,29.05645968,98.9,3
emeya r,48.52372691,98.92541886,31.71844008,98.9,3
emeya r,48.52372691,98.92516952,29.49722441,98.9,3
emeya r,48.52372691,98.92493622,34.35024027,98.9,3
emeya r,48.52372691,98.92470454,26.83006981,98.9,3
emeya r,48.52372691,98.92445981,30.71911967,98.9,3
emeya r,48.52372691,98.92421218,27.32525416,98.9,3
emeya r,48.52372691,98.92396338,28.59020443,98.9,3
emeya r,48.52372691,98.92371329,29.94968991,98.9,3
emeya r,48.52372691,98.92346033,29.35704697,98.9,3
emeya r,48.52372691,98.92320688,34.80958103,98.9,3
ev6 gt,36.98761141,98.92274539,35.54116264,80.0,0
ev6 gt,25.40662699,98.92225432,33.83646699,80.0,0
ev6 gt,25.40662699,98.92200067,26.81443403,80.0,0
ev6 gt,25.40662699,98.92175079,28.68229295,80.0,0
ev6 gt,25.40662699,98.92151552,29.88618326,80.0,0
ev6 gt,25.40662699,98.92128025,29.12799126,80.0,0
ev6 gt,25.40662699,98.9210282,28.32139828,80.0,0
ev6 gt,25.40662699,98.9207922,32.13859021,80.0,0
ev6 gt,25.40662699,98.9205496,27.65924686,80.0,0
ev6 gt,25.40662699,98.92029847,26.93004879,80.0,0
ev6 gt,25.40662699,98.9200454,30.92107579,80.0,0
3 long range performance,80.0,98.91935886,34.57867322,107.0,4
i5 xdrive40 touring (my25),69.42876274,98.91888397,29.51461171,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91865324,26.33283883,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91842328,31.20660515,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91819302,29.15798268,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.9179535,30.22643656,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91771785,31.66603843,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91746681,31.27473534,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91721409,31.62415357,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91696816,31.63641275,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91671478,29.47552228,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91647162,30.49266208,81.2,1
i5 xdrive40 touring (my25),69.42876274,98.91622104,31.3047978,81.2,1
mustang mach-e er awd (my25),57.99639953,98.91573913,31.80729668,88.0,2
emeya r,47.92960288,98.91526504,36.84658233,98.9,3
emeya r,47.92960288,98.91501338,24.60356084,98.9,3
emeya r,47.92960288,98.91477074,26.41936097,98.9,3
emeya r,47.92960288,98.91451953,32.00068243,98.9,3
emeya r,47.92960288,98.91426924,31.99120469,98.9,3
emeya r,47.92960288,98.91401654,28.81654325,98.9,3
emeya r,47.92960288,98.91378664,28.45844523,98.9,3
emeya r,47.92960288,98.91355643,30.88618952,98.9,3
emeya r,47.92960288,98.91332246,31.56643559,98.9,3
emeya r,47.92960288,98.91308836,25.72039133,98.9,3
ev6 gt,36.55588314,98.91258399,31.13042952,80.0,0
ev6 gt,25.80382891,98.91212256,33.32164261,80.0,0
ev6 gt,25.80382891,98.911891,26.4737196,80.0,0
ev6 gt,25.80382891,98.91165447,29.92638884,80.0,0
ev6 gt,25.80382891,98.91142347,33.04156888,80.0,0
ev6 gt,25.80382891,98.91118928,32.82869238,80.0,0
ev6 gt,25.80382891,98.91094601,29.72228423,80.0,0
ev6 gt,25.80382891,98.91071328,31.07841078,80.0,0
ev6 gt,25.80382891,98.91046981,27.9539906,80.0,0
ev6 gt,25.80382891,98.91022863,30.18312275,80.0,0
ev6 gt,25.80382891,98.90998008,30.34478635,80.0,0
ev6 gt,25.80382891,98.90973668,31.47628551,80.0,0
ev6 gt,25.80382891,98.90949018,31.03727395,80.0,0
3 long range performance,80.0,98.90878933,31.34719407,107.0,4
i5 xdrive40 touring (my25),69.36800117,98.9082971,34.48696744,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90805786,31.61435628,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90781228,31.25291893,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90757167,31.15284148,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90733345,32.86392788,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90708524,29.22101162,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90684699,27.15696224,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90661599,26.91312395,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90637402,31.78365056,81.2,1
i5 xdrive40 touring (my25),69.36800117,98.90612813,27.0026087,81.2,1
mustang mach-e er awd (my25),57.98360622,98.90562771,32.14141759,88.0,2
emeya r,46.88882997,98.90516659,31.01860189,98.9,3
emeya r,46.88882997,98.90492986,27.668455,98.9,3
emeya r,46.88882997,98.90468983,33.44910964,98.9,3
emeya r,46.88882997,98.90444882,30.57620202,98.9,3
emeya r,46.88882997,98.90421514,32.60375465,98.9,3
emeya r,46.88882997,98.90397935,30.09792258,98.9,3
emeya r,46.88882997,98.90373513,33.30079938,98.9,3
emeya r,46.88882997,98.90350355,28.94068497,98.9,3
emeya r,46.88882997,98.90325918,31.13926996,98.9,3
emeya r,46.88882997,98.90302269,30.78710395,98.9,3
emeya r,46.88882997,98.90278853,33.58685963,98.9,3
emeya r,46.88882997,98.9025383,24.3191262,98.9,3
emeya r,46.88882997,98.90228581,35.12440906,98.9,3
emeya r,46.88882997,98.90203277,31.38906625,98.9,3
emeya r,46.88882997,98.90178044,32.3619918,98.9,3
emeya r,46.88882997,98.90154412,30.00517959,98.9,3
ev6 gt,35.49758582,98.9010688,34.77447209,80.0,0
ev6 gt,25.34264995,98.9005888,34.49047317,80.0,0
ev6 gt,25.34264995,98.90035754,29.37022391,80.0,0
ev6 gt,25.34264995,98.90012509,30.27311071,80.0,0
ev6 gt,25.34264995,98.89987877,32.27036436,80.0,0
3 long range performance,80.0,98.89921193,32.64664228,107.0,4
i5 xdrive40 touring (my25),69.32433794,98.89873203,34.74198985,81.2,1
mustang mach-e er awd (my25),57.89623159,98.89825584,33.05435843,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89801588,31.42213835,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89777741,28.6549843,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89752498,32.64376744,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89727939,29.9416782,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89704481,30.78130509,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89679423,28.8922686,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89656116,31.99049484,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89632533,30.73481525,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89608761,30.3373563,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89584292,24.96029894,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89559505,31.7528629,88.0,2
mustang mach-e er awd (my25),57.89623159,98.8953629,27.69103685,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89511779,25.70135905,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89487094,34.71717241,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89463918,31.28602204,88.0,2
mustang mach-e er awd (my25),57.89623159,98.89440588,25.46439319,88.0,2
emeya r,47.18547725,98.89392111,33.25647634,98.9,3
ev6 gt,35.60050514,98.89344918,32.53013939,80.0,0
ev6 gt,35.60050514,98.89321518,33.16082536,80.0,0
ev6 gt,35.60050514,98.89297582,33.82467256,80.0,0
ev6 gt,35.60050514,98.8927413,30.25530106,80.0,0
ev6 gt,24.94382082,98.89223818,32.28969341,80.0,0
3 long range performance,80.0,98.89155931,34.98966268,107.0,4
i5 xdrive40 touring (my25),69.78419359,98.8910651,31.47516185,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.89082786,30.43497171,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.89058543,27.01394487,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.89034008,27.29783942,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.89010073,31.02921463,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.88985306,27.47179254,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.8896189,28.69233927,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.88937591,27.16611224,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.88913215,28.07906734,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.8888996,32.70201693,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.88866313,29.60599514,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.88843104,30.80491319,81.2,1
i5 xdrive40 touring (my25),69.78419359,98.88817854,31.3103435,81.2,1
mustang mach-e er awd (my25),58.00665195,98.88770603,34.31711166,88.0,2
emeya r,48.0409839,98.88723885,33.33746045,98.9,3
emeya r,48.0409839,98.88699613,29.23404393,98.9,3
emeya r,48.0409839,98.8867485,31.76069204,98.9,3
emeya r,48.0409839,98.88651623,30.04791316,98.9,3
emeya r,48.0409839,98.88626345,28.31438884,98.9,3
emeya r,48.0409839,98.88601905,33.62418586,98.9,3
emeya r,48.0409839,98.88578033,30.27104211,98.9,3
emeya r,48.0409839,98.88554971,25.44972225,98.9,3
emeya r,48.0409839,98.88530618,27.29077052,98.9,3
emeya r,48.0409839,98.88505227,30.57591199,98.9,3
ev6 gt,36.9700811,98.88457281,34.71124481,80.0,0
ev6 gt,27.00846685,98.88408646,31.64855224,80.0,0
ev6 gt,27.00846685,98.88385648,31.31955357,80.0,0
ev6 gt,27.00846685,98.88361728,30.21189341,80.0,0
ev6 gt,27.00846685,98.88336882,29.07496902,80.0,0
ev6 gt,27.00846685,98.8831182,31.9480979,80.0,0
ev6 gt,27.00846685,98.88288455,28.03362834,80.0,0
ev6 gt,27.00846685,98.88264638,29.76345751,80.0,0
ev6 gt,27.00846685,98.8824129,32.28182917,80.0,0
ev6 gt,27.00846685,98.88217693,28.09571235,80.0,0
ev6 gt,27.00846685,98.88193804,31.68810815,80.0,0
ev6 gt,27.00846685,98.88168517,32.53215135,80.0,0
ev6 gt,27.00846685,98.88143788,29.31593078,80.0,0
3 long range performance,80.0,98.88073955,31.75730625,107.0,4
i5 xdrive40 touring (my25),68.72811325,98.88026671,34.10619452,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.88001513,31.70797551,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87977819,31.30418746,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87952801,29.30558876,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87928832,29.79174177,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87905464,31.54160249,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87881828,33.3653,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87858511,31.59603117,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87833163,29.06521339,81.2,1
i5 xdrive40 touring (my25),68.72811325,98.87809083,27.40182288,81.2,1
mustang mach-e er awd (my25),58.88175968,98.87760088,35.14863968,88.0,2
emeya r,48.89139631,98.87712374,32.34229024,98.9,3
emeya r,48.89139631,98.87687966,30.24637555,98.9,3
emeya r,48.89139631,98.87663202,27.90992133,98.9,3
emeya r,48.89139631,98.87638324,29.66893167,98.9,3
emeya r,48.89139631,98.8761347,30.57962378,98.9,3
emeya r,48.89139631,98.8759008,30.58036795,98.9,3
emeya r,48.89139631,98.87565039,28.49903269,98.9,3
emeya r,48.89139631,98.87539681,30.54386066,98.9,3
emeya r,48.89139631,98.87514842,27.19263988,98.9,3
emeya r,48.89139631,98.87491652,33.92573415,98.9,3
emeya r,48.89139631,98.87467887,32.0381013,98.9,3
emeya r,48.89139631,98.8744309,30.2115862,98.9,3
ev6 gt,38.22734303,98.87392625,31.53625066,80.0,0
ev6 gt,28.43006146,98.87345761,36.43778401,80.0,0
ev6 gt,28.43006146,98.87320561,28.99427919,80.0,0
ev6 gt,28.43006146,98.87295616,28.66583978,80.0,0
ev6 gt,28.43006146,98.87270248,31.35429772,80.0,0
ev6 gt,28.43006146,98.87244882,32.88433809,80.0,0
ev6 gt,28.43006146,98.87220136,31.51698932,80.0,0
ev6 gt,28.43006146,98.87196994,30.8646905,80.0,0
ev6 gt,28.43006146,98.87171918,26.90577215,80.0,0
ev6 gt,28.43006146,98.87146831,27.98047308,80.0,0
ev6 gt,28.43006146,98.8712208,29.47580876,80.0,0
3 long range performance,80.0,98.87053227,35.80975821,107.0,4
i5 xdrive40 touring (my25),68.95001324,98.87006636,33.91563771,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86982703,30.91348323,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86959611,26.56036577,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86935784,30.3519804,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86911272,27.55532643,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.8688625,29.34457505,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86861987,30.12015904,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86836675,28.78357642,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86812905,32.9969856,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86789004,29.57755262,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86765994,29.14951469,81.2,1
i5 xdrive40 touring (my25),68.95001324,98.86742008,28.42325873,81.2,1
mustang mach-e er awd (my25),58.31826012,98.86693774,30.32725269,88.0,2
emeya r,46.95724243,98.8664771,27.64025442,98.9,3
emeya r,46.95724243,98.86624084,29.74635193,98.9,3
emeya r,46.95724243,98.8659943,28.88215629,98.9,3
emeya r,46.95724243,98.86575305,25.96177472,98.9,3
emeya r,46.95724243,98.86551808,32.59693593,98.9,3
emeya r,46.95724243,98.86528471,30.32646046,98.9,3
emeya r,46.95724243,98.86503341,32.28978437,98.9,3
emeya r,46.95724243,98.86479524,32.23316766,98.9,3
emeya r,46.95724243,98.86454876,27.43021381,98.9,3
emeya r,46.95724243,98.86431078,28.63907046,98.9,3
ev6 gt,36.94311914,98.86384501,29.7640343,80.0,0
ev6 gt,25.18476872,98.86336113,35.92570017,80.0,0
ev6 gt,25.18476872,98.86311115,28.36727614,80.0,0
ev6 gt,25.18476872,98.86286221,28.46377966,80.0,0
ev6 gt,25.18476872,98.86262171,31.58791569,80.0,0
ev6 gt,25.18476872,98.86236919,30.41492218,80.0,0
ev6 gt,25.18476872,98.86213837,26.98702106,80.0,0
ev6 gt,25.18476872,98.86190676,28.11104924,80.0,0
ev6 gt,25.18476872,98.86166403,27.56181553,80.0,0
ev6 gt,25.18476872,98.86141723,33.10787494,80.0,0
ev6 gt,25.18476872,98.86117933,29.00858203,80.0,0
ev6 gt,25.18476872,98.86093223,28.56645683,80.0,0
ev6 gt,25.18476872,98.86069301,32.1089193,80.0,0
3 long range performance,80.0,98.85999944,31.97430944,107.0,4
i5 xdrive40 touring (my25),69.4269822,98.85952525,33.71942376,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85928182,29.09101978,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85904195,29.10742979,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85880346,26.60506345,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85856194,29.54557541,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85832906,28.79858417,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85809868,32.30963225,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85786642,31.02685852,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85763109,30.88639465,81.2,1
i5 xdrive40 touring (my25),69.4269822,98.85738115,29.59630296,81.2,1
mustang mach-e er awd (my25),59.19184427,98.85688005,34.9824518,88.0,2
emeya r,48.05166854,98.85641704,35.84726146,98.9,3
emeya r,48.05166854,98.85618632,29.65880348,98.9,3
emeya r,48.05166854,98.85595013,31.96772234,98.9,3
emeya r,48.05166854,98.85570086,30.11964818,98.9,3
emeya r,48.05166854,98.85546379,33.00365639,98.9,3
emeya r,48.05166854,98.85522267,30.0244838,98.9,3
emeya r,48.05166854,98.85497924,30.95524159,98.9,3
emeya r,48.05166854,98.85473006,26.08637316,98.9,3
emeya r,48.05166854,98.8544899,32.20321693,98.9,3
emeya r,48.05166854,98.85425324,30.71699002,98.9,3
emeya r,48.05166854,98.85401284,30.51516314,98.9,3
emeya r,48.05166854,98.85376063,26.14857148,98.9,3
emeya r,48.05166854,98.85350809,29.72598034,98.9,3
emeya r,48.05166854,98.85326164,32.54343142,98.9,3
emeya r,48.05166854,98.85302192,33.69442979,98.9,3
emeya r,48.05166854,98.8527843,29.4454431,98.9,3
ev6 gt,37.10008234,98.85231168,34.84812637,80.0,0
ev6 gt,25.88477013,98.85183046,31.32733075,80.0,0
ev6 gt,25.88477013,98.85158362,26.21005792,80.0,0
ev6 gt,25.88477013,98.85135146,32.62566609,80.0,0
ev6 gt,25.88477013,98.85110762,30.37219418,80.0,0
3 long range performance,80.0,98.85040034,34.26229385,107.0,4
i5 xdrive40 touring (my25),69.45799718,98.84989948,34.32900068,81.2,1
mustang mach-e er awd (my25),59.39678868,98.84943309,32.74590254,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84919297,28.67929659,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84894172,29.72726451,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84869708,30.02098773,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84844817,26.73395958,88.0,2
mustang mach-e er awd (my25),59.39678868,98.8482077,30.10161807,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84797726,27.14868922,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84774637,30.19913244,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84749591,29.30452259,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84725766,29.22062467,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84702179,27.77071846,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84676889,29.26698365,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84652963,31.74413369,88.0,2
mustang mach-e er awd (my25),59.39678868,98.8462992,31.40952275,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84605338,31.26995879,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84580598,27.01161823,88.0,2
mustang mach-e er awd (my25),59.39678868,98.84557447,31.34764784,88.0,2
emeya r,49.40961699,98.84509879,32.70113134,98.9,3
emeya r,38.97790967,98.84463525,32.3083571,98.9,3
emeya r,38.97790967,98.84439,29.03858869,98.9,3
emeya r,38.97790967,98.84415555,33.21462627,98.9,3
emeya r,38.97790967,98.843922,28.62973673,98.9,3
